concelho,distrito,ano,dim_3_t,valor
Ponta Delgada,Região Autónoma dos Açores,2020,Letónia,115.0
Ponta Delgada,Região Autónoma dos Açores,2020,Lituânia,110.0
Ponta Delgada,Região Autónoma dos Açores,2020,Luxemburgo,123.0
Ponta Delgada,Região Autónoma dos Açores,2020,Malta,62.0
Ponta Delgada,Região Autónoma dos Açores,2020,Marrocos,11.0
Ponta Delgada,Região Autónoma dos Açores,2020,México,22.0
Ponta Delgada,Região Autónoma dos Açores,2020,Noruega,86.0
Ponta Delgada,Região Autónoma dos Açores,2020,Outros,656.0
Ponta Delgada,Região Autónoma dos Açores,2020,Países Baixos (Reino dos),764.0
Ponta Delgada,Região Autónoma dos Açores,2020,Polónia,708.0
Ponta Delgada,Região Autónoma dos Açores,2020,Portugal,76679.0
Ponta Delgada,Região Autónoma dos Açores,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,1566.0
Ponta Delgada,Região Autónoma dos Açores,2020,Roménia,205.0
Ponta Delgada,Região Autónoma dos Açores,2020,Suécia,196.0
Ponta Delgada,Região Autónoma dos Açores,2020,Suíça,768.0
Ponta Delgada,Região Autónoma dos Açores,2020,Sérvia,9.0
Ponta Delgada,Região Autónoma dos Açores,2020,Total,103787.0
Ponta Delgada,Região Autónoma dos Açores,2020,Turquia,14.0
Ponta Delgada,Região Autónoma dos Açores,2020,Ucrânia,231.0
Ponta Delgada,Região Autónoma dos Açores,2020,Áustria,292.0
Ponta Delgada,Região Autónoma dos Açores,2020,Índia,71.0
Ponta Delgada,Região Autónoma dos Açores,2021,Alemanha,8457.0
Ponta Delgada,Região Autónoma dos Açores,2021,Angola,24.0
Ponta Delgada,Região Autónoma dos Açores,2021,Argentina,13.0
Ponta Delgada,Região Autónoma dos Açores,2021,Austrália,106.0
Ponta Delgada,Região Autónoma dos Açores,2021,Brasil,823.0
Ponta Delgada,Região Autónoma dos Açores,2021,Bulgária,307.0
Ponta Delgada,Região Autónoma dos Açores,2021,Bélgica,2950.0
Ponta Delgada,Região Autónoma dos Açores,2021,Canadá,1541.0
Ponta Delgada,Região Autónoma dos Açores,2021,China,287.0
Ponta Delgada,Região Autónoma dos Açores,2021,Chipre,28.0
Ponta Delgada,Região Autónoma dos Açores,2021,Chéquia,1454.0
Ponta Delgada,Região Autónoma dos Açores,2021,Coreia (República da),19.0
Ponta Delgada,Região Autónoma dos Açores,2021,Croácia,80.0
Ponta Delgada,Região Autónoma dos Açores,2021,Dinamarca,3829.0
Ponta Delgada,Região Autónoma dos Açores,2021,Eslováquia,791.0
Ponta Delgada,Região Autónoma dos Açores,2021,Eslovénia,454.0
Ponta Delgada,Região Autónoma dos Açores,2021,Espanha,9562.0
Ponta Delgada,Região Autónoma dos Açores,2021,Estados Unidos da América,6551.0
Ponta Delgada,Região Autónoma dos Açores,2021,Estrangeiro,71283.0
Ponta Delgada,Região Autónoma dos Açores,2021,Estónia,228.0
Ponta Delgada,Região Autónoma dos Açores,2021,Federação da Rússia,449.0
Ponta Delgada,Região Autónoma dos Açores,2021,Finlândia,221.0
Ponta Delgada,Região Autónoma dos Açores,2021,França,9258.0
Ponta Delgada,Região Autónoma dos Açores,2021,Grécia,201.0
Ponta Delgada,Região Autónoma dos Açores,2021,Hungria,854.0
Ponta Delgada,Região Autónoma dos Açores,2021,Irlanda,321.0
Ponta Delgada,Região Autónoma dos Açores,2021,Israel,660.0
Ponta Delgada,Região Autónoma dos Açores,2021,Itália,4533.0
Ponta Delgada,Região Autónoma dos Açores,2021,Japão,78.0
Ponta Delgada,Região Autónoma dos Açores,2021,Letónia,494.0
Ponta Delgada,Região Autónoma dos Açores,2021,Lituânia,279.0
Ponta Delgada,Região Autónoma dos Açores,2021,Luxemburgo,292.0
Ponta Delgada,Região Autónoma dos Açores,2021,Malta,284.0
Ponta Delgada,Região Autónoma dos Açores,2021,Marrocos,19.0
Ponta Delgada,Região Autónoma dos Açores,2021,México,40.0
Ponta Delgada,Região Autónoma dos Açores,2021,Noruega,183.0
Ponta Delgada,Região Autónoma dos Açores,2021,Outros,1394.0
Ponta Delgada,Região Autónoma dos Açores,2021,Países Baixos (Reino dos),3602.0
Ponta Delgada,Região Autónoma dos Açores,2021,Polónia,1796.0
Ponta Delgada,Região Autónoma dos Açores,2021,Portugal,135779.0
Ponta Delgada,Região Autónoma dos Açores,2021,Reino Unido da Grã-Bretanha e Irlanda do Norte,2782.0
Ponta Delgada,Região Autónoma dos Açores,2021,Roménia,590.0
Ponta Delgada,Região Autónoma dos Açores,2021,Suécia,491.0
Ponta Delgada,Região Autónoma dos Açores,2021,Suíça,2802.0
Ponta Delgada,Região Autónoma dos Açores,2021,Sérvia,103.0
Ponta Delgada,Região Autónoma dos Açores,2021,Total,207062.0
Ponta Delgada,Região Autónoma dos Açores,2021,Turquia,119.0
Ponta Delgada,Região Autónoma dos Açores,2021,Ucrânia,603.0
Ponta Delgada,Região Autónoma dos Açores,2021,Áustria,1267.0
Ponta Delgada,Região Autónoma dos Açores,2021,Índia,64.0
Ponta Delgada,Região Autónoma dos Açores,2022,Alemanha,29609.0
Ponta Delgada,Região Autónoma dos Açores,2022,Angola,50.0
Ponta Delgada,Região Autónoma dos Açores,2022,Argentina,111.0
Ponta Delgada,Região Autónoma dos Açores,2022,Austrália,379.0
Ponta Delgada,Região Autónoma dos Açores,2022,Brasil,2056.0
Ponta Delgada,Região Autónoma dos Açores,2022,Bulgária,385.0
Ponta Delgada,Região Autónoma dos Açores,2022,Bélgica,6733.0
Ponta Delgada,Região Autónoma dos Açores,2022,Canadá,9528.0
Ponta Delgada,Região Autónoma dos Açores,2022,China,529.0
Ponta Delgada,Região Autónoma dos Açores,2022,Chipre,70.0
Ponta Delgada,Região Autónoma dos Açores,2022,Chéquia,3106.0
Ponta Delgada,Região Autónoma dos Açores,2022,Coreia (República da),92.0
Ponta Delgada,Região Autónoma dos Açores,2022,Croácia,307.0
Ponta Delgada,Região Autónoma dos Açores,2022,Dinamarca,8843.0
Ponta Delgada,Região Autónoma dos Açores,2022,Eslováquia,2054.0
Ponta Delgada,Região Autónoma dos Açores,2022,Eslovénia,1676.0
Ponta Delgada,Região Autónoma dos Açores,2022,Espanha,21885.0
Ponta Delgada,Região Autónoma dos Açores,2022,Estados Unidos da América,31950.0
Ponta Delgada,Região Autónoma dos Açores,2022,Estrangeiro,199981.0
Ponta Delgada,Região Autónoma dos Açores,2022,Estónia,570.0
Ponta Delgada,Região Autónoma dos Açores,2022,Federação da Rússia,836.0
Ponta Delgada,Região Autónoma dos Açores,2022,Finlândia,749.0
Ponta Delgada,Região Autónoma dos Açores,2022,França,19028.0
Ponta Delgada,Região Autónoma dos Açores,2022,Grécia,455.0
Ponta Delgada,Região Autónoma dos Açores,2022,Hungria,1825.0
Ponta Delgada,Região Autónoma dos Açores,2022,Irlanda,1126.0
Ponta Delgada,Região Autónoma dos Açores,2022,Israel,2894.0
Ponta Delgada,Região Autónoma dos Açores,2022,Itália,9890.0
Ponta Delgada,Região Autónoma dos Açores,2022,Japão,160.0
Ponta Delgada,Região Autónoma dos Açores,2022,Letónia,594.0
Ponta Delgada,Região Autónoma dos Açores,2022,Lituânia,658.0
Ponta Delgada,Região Autónoma dos Açores,2022,Luxemburgo,517.0
Ponta Delgada,Região Autónoma dos Açores,2022,Malta,370.0
Ponta Delgada,Região Autónoma dos Açores,2022,Marrocos,68.0
Ponta Delgada,Região Autónoma dos Açores,2022,México,140.0
Ponta Delgada,Região Autónoma dos Açores,2022,Noruega,649.0
Ponta Delgada,Região Autónoma dos Açores,2022,Outros,3189.0
Ponta Delgada,Região Autónoma dos Açores,2022,Países Baixos (Reino dos),9584.0
Ponta Delgada,Região Autónoma dos Açores,2022,Polónia,3706.0
Ponta Delgada,Região Autónoma dos Açores,2022,Portugal,179162.0
Ponta Delgada,Região Autónoma dos Açores,2022,Reino Unido da Grã-Bretanha e Irlanda do Norte,8916.0
Ponta Delgada,Região Autónoma dos Açores,2022,Roménia,1048.0
Ponta Delgada,Região Autónoma dos Açores,2022,Suécia,1718.0
Ponta Delgada,Região Autónoma dos Açores,2022,Suíça,6501.0
Ponta Delgada,Região Autónoma dos Açores,2022,Sérvia,94.0
Ponta Delgada,Região Autónoma dos Açores,2022,Total,379143.0
Ponta Delgada,Região Autónoma dos Açores,2022,Turquia,160.0
Ponta Delgada,Região Autónoma dos Açores,2022,Ucrânia,1026.0
Ponta Delgada,Região Autónoma dos Açores,2022,Áustria,3880.0
Ponta Delgada,Região Autónoma dos Açores,2022,Índia,267.0
Ponta Delgada,Região Autónoma dos Açores,2023,Alemanha,33333.0
Ponta Delgada,Região Autónoma dos Açores,2023,Angola,103.0
Ponta Delgada,Região Autónoma dos Açores,2023,Argentina,169.0
Ponta Delgada,Região Autónoma dos Açores,2023,Austrália,657.0
Ponta Delgada,Região Autónoma dos Açores,2023,Brasil,2591.0
Ponta Delgada,Região Autónoma dos Açores,2023,Bulgária,525.0
Ponta Delgada,Região Autónoma dos Açores,2023,Bélgica,7046.0
Ponta Delgada,Região Autónoma dos Açores,2023,Canadá,17742.0
Ponta Delgada,Região Autónoma dos Açores,2023,China,630.0
Ponta Delgada,Região Autónoma dos Açores,2023,Chipre,108.0
Ponta Delgada,Região Autónoma dos Açores,2023,Chéquia,4304.0
Ponta Delgada,Região Autónoma dos Açores,2023,Coreia (República da),103.0
Ponta Delgada,Região Autónoma dos Açores,2023,Croácia,351.0
Ponta Delgada,Região Autónoma dos Açores,2023,Dinamarca,6512.0
Ponta Delgada,Região Autónoma dos Açores,2023,Eslováquia,1737.0
Ponta Delgada,Região Autónoma dos Açores,2023,Eslovénia,1780.0
Ponta Delgada,Região Autónoma dos Açores,2023,Espanha,32806.0
Ponta Delgada,Região Autónoma dos Açores,2023,Estados Unidos da América,48904.0
Ponta Delgada,Região Autónoma dos Açores,2023,Estrangeiro,254029.0
Ponta Delgada,Região Autónoma dos Açores,2023,Estónia,576.0
Ponta Delgada,Região Autónoma dos Açores,2023,Federação da Rússia,1290.0
Ponta Delgada,Região Autónoma dos Açores,2023,Finlândia,1144.0
Ponta Delgada,Região Autónoma dos Açores,2023,França,22746.0
Ponta Delgada,Região Autónoma dos Açores,2023,Grécia,492.0
Ponta Delgada,Região Autónoma dos Açores,2023,Hungria,1725.0
Ponta Delgada,Região Autónoma dos Açores,2023,Irlanda,1204.0
Ponta Delgada,Região Autónoma dos Açores,2023,Israel,3058.0
Ponta Delgada,Região Autónoma dos Açores,2023,Itália,9620.0
Ponta Delgada,Região Autónoma dos Açores,2023,Japão,270.0
Ponta Delgada,Região Autónoma dos Açores,2023,Letónia,627.0
Ponta Delgada,Região Autónoma dos Açores,2023,Lituânia,845.0
Ponta Delgada,Região Autónoma dos Açores,2023,Luxemburgo,642.0
Ponta Delgada,Região Autónoma dos Açores,2023,Malta,563.0
Ponta Delgada,Região Autónoma dos Açores,2023,Marrocos,82.0
Ponta Delgada,Região Autónoma dos Açores,2023,México,248.0
Ponta Delgada,Região Autónoma dos Açores,2023,Noruega,1116.0
Ponta Delgada,Região Autónoma dos Açores,2023,Outros,4514.0
Ponta Delgada,Região Autónoma dos Açores,2023,Países Baixos (Reino dos),10286.0
Ponta Delgada,Região Autónoma dos Açores,2023,Polónia,4288.0
Ponta Delgada,Região Autónoma dos Açores,2023,Portugal,188626.0
Ponta Delgada,Região Autónoma dos Açores,2023,Reino Unido da Grã-Bretanha e Irlanda do Norte,10374.0
Ponta Delgada,Região Autónoma dos Açores,2023,Roménia,1350.0
Ponta Delgada,Região Autónoma dos Açores,2023,Suécia,2055.0
Ponta Delgada,Região Autónoma dos Açores,2023,Suíça,8997.0
Ponta Delgada,Região Autónoma dos Açores,2023,Sérvia,140.0
Ponta Delgada,Região Autónoma dos Açores,2023,Total,442655.0
Ponta Delgada,Região Autónoma dos Açores,2023,Turquia,203.0
Ponta Delgada,Região Autónoma dos Açores,2023,Ucrânia,1620.0
Ponta Delgada,Região Autónoma dos Açores,2023,Áustria,4217.0
Ponta Delgada,Região Autónoma dos Açores,2023,Índia,336.0
Ponta Delgada,Região Autónoma dos Açores,2024,Alemanha,34915.0
Ponta Delgada,Região Autónoma dos Açores,2024,Angola,146.0
Ponta Delgada,Região Autónoma dos Açores,2024,Argentina,164.0
Ponta Delgada,Região Autónoma dos Açores,2024,Austrália,849.0
Ponta Delgada,Região Autónoma dos Açores,2024,Brasil,2902.0
Ponta Delgada,Região Autónoma dos Açores,2024,Bulgária,543.0
Ponta Delgada,Região Autónoma dos Açores,2024,Bélgica,7869.0
Ponta Delgada,Região Autónoma dos Açores,2024,Canadá,21322.0
Ponta Delgada,Região Autónoma dos Açores,2024,China,1000.0
Ponta Delgada,Região Autónoma dos Açores,2024,Chipre,119.0
Ponta Delgada,Região Autónoma dos Açores,2024,Chéquia,6502.0
Ponta Delgada,Região Autónoma dos Açores,2024,Coreia (República da),107.0
Ponta Delgada,Região Autónoma dos Açores,2024,Croácia,425.0
Ponta Delgada,Região Autónoma dos Açores,2024,Dinamarca,6575.0
Ponta Delgada,Região Autónoma dos Açores,2024,Eslováquia,2659.0
Ponta Delgada,Região Autónoma dos Açores,2024,Eslovénia,1977.0
Ponta Delgada,Região Autónoma dos Açores,2024,Espanha,42393.0
Ponta Delgada,Região Autónoma dos Açores,2024,Estados Unidos da América,57649.0
Ponta Delgada,Região Autónoma dos Açores,2024,Estrangeiro,293424.0
Ponta Delgada,Região Autónoma dos Açores,2024,Estónia,656.0
Ponta Delgada,Região Autónoma dos Açores,2024,Federação da Rússia,1474.0
Ponta Delgada,Região Autónoma dos Açores,2024,Finlândia,887.0
Ponta Delgada,Região Autónoma dos Açores,2024,França,22581.0
Ponta Delgada,Região Autónoma dos Açores,2024,Grécia,569.0
Ponta Delgada,Região Autónoma dos Açores,2024,Hungria,1693.0
Ponta Delgada,Região Autónoma dos Açores,2024,Irlanda,1319.0
Ponta Delgada,Região Autónoma dos Açores,2024,Israel,2079.0
Ponta Delgada,Região Autónoma dos Açores,2024,Itália,12393.0
Ponta Delgada,Região Autónoma dos Açores,2024,Japão,169.0
Ponta Delgada,Região Autónoma dos Açores,2024,Letónia,672.0
Ponta Delgada,Região Autónoma dos Açores,2024,Lituânia,1022.0
Ponta Delgada,Região Autónoma dos Açores,2024,Luxemburgo,826.0
Ponta Delgada,Região Autónoma dos Açores,2024,Malta,559.0
Ponta Delgada,Região Autónoma dos Açores,2024,Marrocos,73.0
Ponta Delgada,Região Autónoma dos Açores,2024,México,219.0
Ponta Delgada,Região Autónoma dos Açores,2024,Noruega,1084.0
Ponta Delgada,Região Autónoma dos Açores,2024,Outros,5839.0
Ponta Delgada,Região Autónoma dos Açores,2024,Países Baixos (Reino dos),12964.0
Ponta Delgada,Região Autónoma dos Açores,2024,Polónia,6062.0
Ponta Delgada,Região Autónoma dos Açores,2024,Portugal,186403.0
Ponta Delgada,Região Autónoma dos Açores,2024,Reino Unido da Grã-Bretanha e Irlanda do Norte,11127.0
Ponta Delgada,Região Autónoma dos Açores,2024,Roménia,1557.0
Ponta Delgada,Região Autónoma dos Açores,2024,Suécia,1680.0
Ponta Delgada,Região Autónoma dos Açores,2024,Suíça,10525.0
Ponta Delgada,Região Autónoma dos Açores,2024,Sérvia,147.0
Ponta Delgada,Região Autónoma dos Açores,2024,Total,479827.0
Ponta Delgada,Região Autónoma dos Açores,2024,Turquia,210.0
Ponta Delgada,Região Autónoma dos Açores,2024,Ucrânia,1716.0
Ponta Delgada,Região Autónoma dos Açores,2024,Áustria,4665.0
Ponta Delgada,Região Autónoma dos Açores,2024,Índia,541.0
Ponta Delgada,Região Autónoma dos Açores,2025,Alemanha,38337.0
Ponta Delgada,Região Autónoma dos Açores,2025,Angola,126.0
Ponta Delgada,Região Autónoma dos Açores,2025,Argentina,199.0
Ponta Delgada,Região Autónoma dos Açores,2025,Austrália,902.0
Ponta Delgada,Região Autónoma dos Açores,2025,Brasil,3131.0
Ponta Delgada,Região Autónoma dos Açores,2025,Bulgária,414.0
Ponta Delgada,Região Autónoma dos Açores,2025,Bélgica,6872.0
Ponta Delgada,Região Autónoma dos Açores,2025,Canadá,22896.0
Ponta Delgada,Região Autónoma dos Açores,2025,China,1356.0
Ponta Delgada,Região Autónoma dos Açores,2025,Chipre,172.0
Ponta Delgada,Região Autónoma dos Açores,2025,Chéquia,7507.0
Ponta Delgada,Região Autónoma dos Açores,2025,Coreia (República da),162.0
Ponta Delgada,Região Autónoma dos Açores,2025,Croácia,626.0
Ponta Delgada,Região Autónoma dos Açores,2025,Dinamarca,6112.0
Ponta Delgada,Região Autónoma dos Açores,2025,Eslováquia,2578.0
Ponta Delgada,Região Autónoma dos Açores,2025,Eslovénia,1575.0
Ponta Delgada,Região Autónoma dos Açores,2025,Espanha,42510.0
Ponta Delgada,Região Autónoma dos Açores,2025,Estados Unidos da América,56642.0
Ponta Delgada,Região Autónoma dos Açores,2025,Estrangeiro,305083.0
Ponta Delgada,Região Autónoma dos Açores,2025,Estónia,505.0
Ponta Delgada,Região Autónoma dos Açores,2025,Federação da Rússia,1498.0
Ponta Delgada,Região Autónoma dos Açores,2025,Finlândia,969.0
Ponta Delgada,Região Autónoma dos Açores,2025,França,22439.0
Ponta Delgada,Região Autónoma dos Açores,2025,Grécia,765.0
Ponta Delgada,Região Autónoma dos Açores,2025,Hungria,2229.0
Ponta Delgada,Região Autónoma dos Açores,2025,Irlanda,1716.0
Ponta Delgada,Região Autónoma dos Açores,2025,Israel,3333.0
Ponta Delgada,Região Autónoma dos Açores,2025,Itália,13432.0
Ponta Delgada,Região Autónoma dos Açores,2025,Japão,203.0
Ponta Delgada,Região Autónoma dos Açores,2025,Letónia,794.0
Ponta Delgada,Região Autónoma dos Açores,2025,Lituânia,1323.0
Ponta Delgada,Região Autónoma dos Açores,2025,Luxemburgo,853.0
Ponta Delgada,Região Autónoma dos Açores,2025,Malta,555.0
Ponta Delgada,Região Autónoma dos Açores,2025,Marrocos,138.0
Ponta Delgada,Região Autónoma dos Açores,2025,México,258.0
Ponta Delgada,Região Autónoma dos Açores,2025,Noruega,1390.0
Ponta Delgada,Região Autónoma dos Açores,2025,Outros,5703.0
Ponta Delgada,Região Autónoma dos Açores,2025,Países Baixos (Reino dos),11799.0
Ponta Delgada,Região Autónoma dos Açores,2025,Polónia,8186.0
Ponta Delgada,Região Autónoma dos Açores,2025,Portugal,184572.0
Ponta Delgada,Região Autónoma dos Açores,2025,Reino Unido da Grã-Bretanha e Irlanda do Norte,12024.0
Ponta Delgada,Região Autónoma dos Açores,2025,Roménia,1629.0
Ponta Delgada,Região Autónoma dos Açores,2025,Suécia,1773.0
Ponta Delgada,Região Autónoma dos Açores,2025,Suíça,11088.0
Ponta Delgada,Região Autónoma dos Açores,2025,Sérvia,226.0
Ponta Delgada,Região Autónoma dos Açores,2025,Total,489655.0
Ponta Delgada,Região Autónoma dos Açores,2025,Turquia,238.0
Ponta Delgada,Região Autónoma dos Açores,2025,Ucrânia,1725.0
Ponta Delgada,Região Autónoma dos Açores,2025,Áustria,5603.0
Ponta Delgada,Região Autónoma dos Açores,2025,Índia,572.0
Ponta do Sol,Região Autónoma da Madeira,2020,Alemanha,2088.0
Ponta do Sol,Região Autónoma da Madeira,2020,Angola,
Ponta do Sol,Região Autónoma da Madeira,2020,Argentina,
Ponta do Sol,Região Autónoma da Madeira,2020,Austrália,13.0
Ponta do Sol,Região Autónoma da Madeira,2020,Brasil,4.0
Ponta do Sol,Região Autónoma da Madeira,2020,Bulgária,2.0
Ponta do Sol,Região Autónoma da Madeira,2020,Bélgica,201.0
Ponta do Sol,Região Autónoma da Madeira,2020,Canadá,12.0
Ponta do Sol,Região Autónoma da Madeira,2020,China,3.0
Ponta do Sol,Região Autónoma da Madeira,2020,Chipre,
Ponta do Sol,Região Autónoma da Madeira,2020,Chéquia,20.0
Ponta do Sol,Região Autónoma da Madeira,2020,Coreia (República da),
Ponta do Sol,Região Autónoma da Madeira,2020,Croácia,
Ponta do Sol,Região Autónoma da Madeira,2020,Dinamarca,173.0
Ponta do Sol,Região Autónoma da Madeira,2020,Eslováquia,6.0
Ponta do Sol,Região Autónoma da Madeira,2020,Eslovénia,2.0
Ponta do Sol,Região Autónoma da Madeira,2020,Espanha,23.0
Ponta do Sol,Região Autónoma da Madeira,2020,Estados Unidos da América,30.0
Ponta do Sol,Região Autónoma da Madeira,2020,Estrangeiro,4603.0
Ponta do Sol,Região Autónoma da Madeira,2020,Estónia,3.0
Ponta do Sol,Região Autónoma da Madeira,2020,Federação da Rússia,31.0
Ponta do Sol,Região Autónoma da Madeira,2020,Finlândia,100.0
Ponta do Sol,Região Autónoma da Madeira,2020,França,445.0
Ponta do Sol,Região Autónoma da Madeira,2020,Grécia,
Ponta do Sol,Região Autónoma da Madeira,2020,Hungria,8.0
Ponta do Sol,Região Autónoma da Madeira,2020,Irlanda,53.0
Ponta do Sol,Região Autónoma da Madeira,2020,Israel,5.0
Ponta do Sol,Região Autónoma da Madeira,2020,Itália,57.0
Ponta do Sol,Região Autónoma da Madeira,2020,Japão,2.0
Ponta do Sol,Região Autónoma da Madeira,2020,Letónia,16.0
Ponta do Sol,Região Autónoma da Madeira,2020,Lituânia,10.0
Ponta do Sol,Região Autónoma da Madeira,2020,Luxemburgo,18.0
Ponta do Sol,Região Autónoma da Madeira,2020,Malta,
Ponta do Sol,Região Autónoma da Madeira,2020,Marrocos,
Ponta do Sol,Região Autónoma da Madeira,2020,México,
Ponta do Sol,Região Autónoma da Madeira,2020,Noruega,17.0
Ponta do Sol,Região Autónoma da Madeira,2020,Outros,21.0
Ponta do Sol,Região Autónoma da Madeira,2020,Países Baixos (Reino dos),286.0
Ponta do Sol,Região Autónoma da Madeira,2020,Polónia,92.0
Ponta do Sol,Região Autónoma da Madeira,2020,Portugal,2928.0
Ponta do Sol,Região Autónoma da Madeira,2020,Reino Unido da Grã-Bretanha e Irlanda do Norte,492.0
Ponta do Sol,Região Autónoma da Madeira,2020,Roménia,5.0
Ponta do Sol,Região Autónoma da Madeira,2020,Suécia,85.0
Ponta do Sol,Região Autónoma da Madeira,2020,Suíça,180.0
Ponta do Sol,Região Autónoma da Madeira,2020,Sérvia,
Ponta do Sol,Região Autónoma da Madeira,2020,Total,7531.0
Ponta do Sol,Região Autónoma da Madeira,2020,Turquia,
Ponta do Sol,Região Autónoma da Madeira,2020,Ucrânia,8.0
Ponta do Sol,Região Autónoma da Madeira,2020,Áustria,89.0
Ponta do Sol,Região Autónoma da Madeira,2020,Índia,3.0
Ponta do Sol,Região Autónoma da Madeira,2021,Alemanha,3570.0
Ponta do Sol,Região Autónoma da Madeira,2021,Angola,2.0
Ponta do Sol,Região Autónoma da Madeira,2021,Argentina,4.0
Ponta do Sol,Região Autónoma da Madeira,2021,Austrália,19.0
Ponta do Sol,Região Autónoma da Madeira,2021,Brasil,23.0
Ponta do Sol,Região Autónoma da Madeira,2021,Bulgária,3.0
Ponta do Sol,Região Autónoma da Madeira,2021,Bélgica,388.0
Ponta do Sol,Região Autónoma da Madeira,2021,Canadá,32.0
Ponta do Sol,Região Autónoma da Madeira,2021,China,5.0
Ponta do Sol,Região Autónoma da Madeira,2021,Chipre,
Ponta do Sol,Região Autónoma da Madeira,2021,Chéquia,154.0
Ponta do Sol,Região Autónoma da Madeira,2021,Coreia (República da),6.0
Ponta do Sol,Região Autónoma da Madeira,2021,Croácia,10.0
Ponta do Sol,Região Autónoma da Madeira,2021,Dinamarca,332.0
Ponta do Sol,Região Autónoma da Madeira,2021,Eslováquia,7.0
Ponta do Sol,Região Autónoma da Madeira,2021,Eslovénia,17.0
Ponta do Sol,Região Autónoma da Madeira,2021,Espanha,177.0
Ponta do Sol,Região Autónoma da Madeira,2021,Estados Unidos da América,124.0
Ponta do Sol,Região Autónoma da Madeira,2021,Estrangeiro,8847.0
Ponta do Sol,Região Autónoma da Madeira,2021,Estónia,6.0
Ponta do Sol,Região Autónoma da Madeira,2021,Federação da Rússia,41.0
Ponta do Sol,Região Autónoma da Madeira,2021,Finlândia,59.0
Ponta do Sol,Região Autónoma da Madeira,2021,França,983.0
Ponta do Sol,Região Autónoma da Madeira,2021,Grécia,1.0
Ponta do Sol,Região Autónoma da Madeira,2021,Hungria,35.0
Ponta do Sol,Região Autónoma da Madeira,2021,Irlanda,90.0
Ponta do Sol,Região Autónoma da Madeira,2021,Israel,16.0
Ponta do Sol,Região Autónoma da Madeira,2021,Itália,126.0
Ponta do Sol,Região Autónoma da Madeira,2021,Japão,2.0
Ponta do Sol,Região Autónoma da Madeira,2021,Letónia,31.0
Ponta do Sol,Região Autónoma da Madeira,2021,Lituânia,63.0
